# Hydro quantities of SFHo-s20.0-MUONS at time t_pb= 1.0010874s
shock radius= 3466.8489 km, gain radius= 21.561613 km
# cols=25 rows=1058 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
        999988.8444  0.96414774820111  2.9820223030e+14  2.7632752657e+34  5.1685542340e+01      3.5736185586  3.1479280278e+04      0.7253227100     -0.2497862726    130.7552511791    -10.9130422107   -140.6247895716     96.7686899118    -34.2363475399      0.8063748696      0.1936251304      0.0000000000      0.0000000000      0.0000000000      0.1396594026      0.0539657278    -33.9594565907    -76.3109104209    706.3968206127    705.1035305219
       1025070.9805  1.01145848712954  2.8442178507e+14  2.5533669554e+34  5.0506262279e+01      3.5769060169  1.3842222652e+05      0.7294451325     -1.4253970547    128.5214087064    -13.0541565554   -141.7076722257     95.7887845391    -34.1580212220      0.8091214003      0.1908785997      0.0000000000      0.0000000000      0.0000000000      0.1380085022      0.0528700975    -34.0323478099    -76.5770900400    714.5773368790    713.2840467882
       1049543.6330  1.05763631792935  2.7089380325e+14  2.3581224369e+34  4.9289653229e+01      3.5835152231  1.2976124145e+05      0.7334425447     -0.5989608943    127.1130841132    -15.0251386760   -141.4438935927     95.5259609180    -32.1860840895      0.8100937937      0.1899062063      0.0000000000      0.0000000000      0.0000000000      0.1377392291      0.0521669772    -34.0285513845    -76.3290356169    722.6540229928    721.3607329020
       1073394.1350  1.10242880645396  2.5693467154e+14  2.1583802273e+34  4.7998514132e+01      3.5846679631 -2.9032257861e+04      0.7373028295     -1.6040216491    124.8320234946    -16.1130046969   -141.2557597498     94.5626096460    -31.8734354976      0.8119293636      0.1859221232      0.0001252086      0.0019682312      0.0000550733      0.1359870085      0.0508804398    -33.3797233587    -75.6616770606    731.2458641335    729.9525740427
       1096612.8273  1.14555846143637  2.4271956387e+14  1.9517369748e+34  4.6456885870e+01      3.5748604259  1.6471458508e+04      0.7410209796     -4.0019707522    121.8435770490    -16.1538735179   -140.7061312283     93.4372948656    -32.4082529355      0.8136113103      0.1789247313      0.0004322399      0.0068201922      0.0002115263      0.1328970124      0.0492918880    -31.9147671504    -74.3194446910    740.2276779622    738.9343878714
       1119192.8513  1.18696118803085  2.3029517514e+14  1.7926231658e+34  4.5192430714e+01      3.5817381449  2.2192018806e+05      0.7446190170     -3.2826517426    120.3637940083    -17.2695561411   -139.6227118012     93.1640373568    -30.4824083941      0.8115551980      0.1756801133      0.0007515096      0.0116253462      0.0003878329      0.1326622375      0.0485849237    -31.3622838378    -73.2301080990    748.2617811492    746.9684910584
       1141129.9421  1.22670752757319  2.1885966513e+14  1.6511315888e+34  4.4020204914e+01      3.5886794305  1.6762190803e+05      0.7481103038     -2.4783467221    119.0168043212    -18.3898897529   -138.5917507054     92.9758278511    -28.5193231922      0.8094989767      0.1724137654      0.0010805340      0.0164210855      0.0005856384      0.1324014497      0.0478769705    -30.9757583467    -72.2821786941    755.9998320806    754.7065419898
       1162422.2244  1.26479432043541  2.0807582366e+14  1.5190802692e+34  4.2864265713e+01      3.5896571344 -2.9512270020e+04      0.7514805159     -2.6791194085    117.2746589438    -19.2522262408   -137.9127145023     92.3046952590    -27.6490830933      0.8089401276      0.1677735480      0.0013927470      0.0211046056      0.0007889717      0.1312478000      0.0466255849    -30.4702245375    -71.2085898444    763.3119180553    762.0186279645
       1183162.5908  1.30136234637195  1.9779960481e+14  1.4008187723e+34  4.1714712793e+01      3.5947083866 -2.3539942445e+04      0.7547356995     -2.2252784689    115.6406174052    -20.1408361860   -136.7134419694     91.7004669386    -26.1654289355      0.8072349977      0.1641007977      0.0017280848      0.0259054030      0.0010307168      0.1307346277      0.0457640839    -29.9658632054    -69.9630689767    770.5947595335    769.3014694427
       1203432.9041  1.33652384247046  1.8790026105e+14  1.2887824263e+34  4.0574764714e+01      3.5960343871 -1.7431720569e+05      0.7578919903     -2.0350376695    113.9026039021    -20.7188407906   -135.3631922714     90.9398326104    -24.9978089612      0.8063735217      0.1596925643      0.0020485083      0.0306299050      0.0012555006      0.1297699557      0.0445681800    -29.3944624439    -68.5913719804    777.6466829593    776.3533928685
       1223193.5355  1.37018909985534  1.7850387319e+14  1.1870474118e+34  3.9498890145e+01      3.5997090289 -2.1070191482e+05      0.7609447770     -1.5457891489    112.3265034706    -21.2998857444   -133.8788882730     90.4253452450    -23.4469473745      0.8052221411      0.1556037927      0.0023687256      0.0353142410      0.0014910995      0.1289953759      0.0434813244    -28.7970025082    -67.0984384851    784.5635014303    783.2702113396
       1242412.0209  1.40229684776090  1.6952667240e+14  1.0921323584e+34  3.8441916046e+01      3.6019019150 -1.6412349263e+05      0.7638869605     -1.1315212957    110.7809031604    -21.8874277289   -132.5065620942     89.9338978839    -21.9785265722      0.8045020752      0.1513026292      0.0026647179      0.0397917742      0.0017388035      0.1280641425      0.0422331579    -28.1572859460    -65.5011050805    791.2772185870    789.9839284962
       1261175.8669  1.43299329856623  1.6101632194e+14  1.0063491820e+34  3.7378077348e+01      3.6041694326 -5.5758120092e+04      0.7667305887     -0.6572301720    109.0577797478    -22.2678264851   -130.6895463142     89.1127954714    -20.6022144484      0.8035344360      0.1473067347      0.0029669909      0.0442143825      0.0019774558      0.1272722358      0.0411270506    -27.5276555358    -63.8245683549    797.7310240611    796.4377339703
       1279597.3340  1.46246523192684  1.5284643852e+14  9.2617251250e+33  3.6336790062e+01      3.6053544512  5.4018687660e+04      0.7694964095     -0.1293889010    107.3717834476    -22.4796317503   -128.6875140081     88.3659103228    -19.1352620258      0.8028321254      0.1431253666      0.0032644819      0.0485825657      0.0021954604      0.1263694197      0.0399081442    -26.8703935898    -62.0828191276    804.0920384476    802.7987483568
       1297606.3269  1.49060368104613  1.4505134093e+14  8.5203923883e+33  3.5331770788e+01      3.6066949000  2.2608165633e+05      0.7721774395      0.3610813773    105.7646114726    -22.8198208873   -126.9300608919     87.7172495395    -17.6862805559      0.8024796490      0.1390107518      0.0035182269      0.0525610090      0.0024303633      0.1254230711      0.0386147756    -26.1958440839    -60.2771904880    810.1483388507    808.8550487599
       1315095.9211  1.51725824650977  1.3766485665e+14  7.8395703309e+33  3.4369074140e+01      3.6076777185  1.9445949889e+05      0.7747562657      0.8997342119    104.2193676111    -23.0486010493   -125.0749443578     87.1260990583    -16.1935343409      0.8023270584      0.1348040907      0.0037663420      0.0564592215      0.0026432874      0.1244158539      0.0372370505    -25.5039397109    -58.4454734964    816.1059953206    814.8127052298
       1332183.1143  1.54262687375444  1.3062338888e+14  7.2134279999e+33  3.3390115226e+01      3.6072396275  7.7870496417e+04      0.7772496474      1.3977939896    102.4909123504    -23.0437882451   -122.8436165150     86.2082586335    -14.8848597273      0.8022420604      0.1307804313      0.0039995214      0.0601678985      0.0028100885      0.1234231610      0.0359313095    -24.8336125602    -56.6021648086    821.6870667484    820.3937766576
       1349023.5656  1.56695469981704  1.2386500134e+14  6.6357251765e+33  3.2437462781e+01      3.6081010470  1.3113526648e+05      0.7796834877      1.9900003701    100.8427125444    -23.1452563952   -120.7046784787     85.4397769655    -13.4129352088      0.8020212078      0.1269392210      0.0042345000      0.0637851590      0.0030199121      0.1225444717      0.0346637459    -24.1460283999    -54.7002201284    827.2281146202    825.9348245294
       1365534.3725  1.59013693977502  1.1741580540e+14  6.0994293744e+33  3.1516959547e+01      3.6083662127 -2.5879257569e+05      0.7820471158      2.5727911012     99.2615548038    -23.1901192993   -118.5855929112     84.7505502801    -11.9382134226      0.8021644212      0.1230557124      0.0044411287      0.0671425919      0.0031961459      0.1215694199      0.0333146739    -23.4534471896    -52.8014756084    832.5212110964    831.2279210056
       1381572.4266  1.61199613583703  1.1127058721e+14  5.5979624100e+33  3.0615830088e+01      3.6056624373 -5.5311239122e+05      0.7843191875      2.9951137384     97.6621066803    -23.0519174371   -116.4256202882     83.9725731235    -10.6944198184      0.8030896410      0.1188158829      0.0046044798      0.0701798958      0.0033101005      0.1203380242      0.0316811508    -22.7501463909    -50.9399747789    837.5990719564    836.3057818657
       1397241.9870  1.63270527252340  1.0547366663e+14  5.1532037215e+33  2.9739874134e+01      3.6073512099 -3.5263813066e+05      0.7865157645      3.6944983804     96.0551270302    -22.9942829339   -114.0616214930     83.2199965222     -9.1406321276      0.8028833364      0.1153976229      0.0048137472      0.0734338106      0.0034714829      0.1195613197      0.0305495489    -22.0714726043    -49.0380361024    842.5240760416    841.2307859508
       1412657.4906  1.65244192244174  9.9869118069e+13  4.7277141160e+33  2.8851446497e+01      3.6043324532 -6.5146596268e+05      0.7886552893      4.0424855954     94.3575567230    -22.8324092312   -111.8541902681     82.2338761206     -8.0811950070      0.8038075578      0.1115171432      0.0049594382      0.0761015860      0.0036142748      0.1184246934      0.0290215689    -21.3784147322    -47.1924339549    847.1944260448    845.9011359541
       1427698.0257  1.67107721361683  9.4586988492e+13  4.3459152987e+33  2.8031018058e+01      3.6049525445 -6.4797214021e+05      0.7907221237      4.6401983911     92.8207260680    -22.6631121818   -109.5503497678     81.5534295239     -6.6270981529      0.8042221196      0.1079851556      0.0051328958      0.0789502741      0.0037095549      0.1174936610      0.0277189246    -20.6917563206    -45.3363682808    851.7538910515    850.4606009607
       1442364.3238  1.68864131809109  8.9513747032e+13  3.9835531545e+33  2.7206194530e+01      3.6014902956 -1.6017851197e+05      0.7927177469      5.0135655701     91.2533903903    -22.3879302105   -107.3344649400     80.7151436273     -5.5246811930      0.8055992999      0.1041089461      0.0052360299      0.0812716671      0.0037840570      0.1162813349      0.0260777660    -20.0002509231    -43.5465792165    856.0609754495    854.7676853587
       1456781.2630  1.70531293906694  8.4710630801e+13  3.6561027384e+33  2.6397792942e+01      3.5988347124 -2.4628534057e+05      0.7946597953      5.2163035451     89.5236916301    -22.1503332683   -105.1644312626     79.4957159358     -4.8116721492      0.8068863714      0.1004229869      0.0053350175      0.0834650945      0.0038905297      0.1151098516      0.0245325709    -19.3163681241    -41.7804501029    860.2071329447    858.9138428539
       1470870.0307  1.72103571204039  8.0141744506e+13  3.3528635253e+33  2.5609351547e+01      3.5954388384 -6.5209251091e+05      0.7965370188      5.4938190531     87.8748258562    -21.8077538704   -102.8954705827     78.4337020785     -3.9473047246      0.8082292677      0.0967648304      0.0054439163      0.0856206070      0.0039413785      0.1139228024      0.0230061239    -18.6372889352    -40.0389746641    864.2125794530    862.9192893622
       1484585.0065  1.73578837401803  7.5789356427e+13  3.0728917591e+33  2.4849114038e+01      3.5918559687 -4.1570827428e+05      0.7983454259      5.7415375448     86.2903211814    -21.4465573631   -100.7020509089     77.4000511791     -3.1487324575      0.8098764177      0.0931735540      0.0055112998      0.0874599006      0.0039788279      0.1127203493      0.0214030553    -17.9694700955    -38.3657159110    867.9697063978    866.6764163070
       1498041.2468  1.74972906785260  7.1677580411e+13  2.8160518496e+33  2.4107659465e+01      3.5875959613 -1.8894467092e+05      0.8001024495      5.9514108554     84.7410305919    -21.1338121957    -98.6301418414     76.3526127410     -2.4370069955      0.8116687769      0.0895866412      0.0055653498      0.0891323882      0.0040468439      0.1114588265      0.0197823951    -17.3042610646    -36.7151202736    871.6209267687    870.3276366779
       1511185.0550  1.76283459023940  6.7728681113e+13  2.5802670120e+33  2.3376479107e+01      3.5845243201  1.5760642518e+05      0.8018009122      6.1211694545     83.0722007556    -20.7321083744    -96.3898495846     75.1134669209     -1.8375643801      0.8131763822      0.0862587323      0.0056343211      0.0908598730      0.0040706915      0.1103197124      0.0183246109    -16.6521831870    -35.1045556850    875.0953579802    873.8020678894
       1524000.2933  1.77511838158787  6.4019765725e+13  2.3607765088e+33  2.2656875873e+01      3.5770869208 -2.5482689118e+05      0.8034401599      6.0963856654     81.4205214545    -20.2541890505    -94.2850347488     73.6490690552     -1.6750667339      0.8156256746      0.0826079172      0.0056452692      0.0920478754      0.0040732636      0.1088358370      0.0166119076    -16.0114080344    -33.5762648805    878.3717240950    877.0784340042
       1536654.0370  1.78677171437814  6.0478562555e+13  2.1652905265e+33  2.1989413712e+01      3.5769804399 -4.7529308143e+05      0.8050425995      6.4530513326     79.9878595756    -19.9625731538    -92.2040913060     72.7987847514     -0.7360234915      0.8166921965      0.0796933609      0.0057298965      0.0937470464      0.0041374998      0.1079436063      0.0153286090    -15.3772079362    -32.0219264953    881.6025838109    880.3092937201
       1549076.0119  1.79775031599881  5.7035447273e+13  1.9742929585e+33  2.1286464370e+01      3.5694461650 -7.9897486875e+05      0.8065981660      6.4292088153     78.3318266793    -19.4476598447    -90.0569876179     71.2852728739     -0.6173449901      0.8192670364      0.0761845942      0.0057094806      0.0947228856      0.0041160033      0.1064339305      0.0136625616    -14.7466410861    -30.5560217739    884.6384918679    883.3452017771
