# Hydro quantities of LS220-s20.0-MUONS at time t_pb= 1.0001464s
shock radius= 5382.0221 km, gain radius= 19.650524 km
# cols=25 rows=1089 format=(x,f18.4,f18.14,3e18.10,f18.10,e18.10,18f18.10)
#            radius   mass coordinate           density   internal energy       temperature           entropy   radial velocity       grav. lapse             mu_nu              mu_e              mu_n              mu_p             mu_mu           mu_numu               X_n               X_p           X_alpha           X_Light           X_Heavy               Y_e              Y_mu               U_n               U_p              m*_n              m*_p
#              [cm]           [m_sol]          [g/cm^3]        [erg/cm^3]             [MeV]             [k_b]            [cm/s]               [1]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]             [MeV]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]            [1/by]             [MeV]             [MeV]             [MeV]             [MeV]
       3010042.9540  1.92737848341347  1.8907459050e+08  1.0093928534e+28  2.2410300121e+00     43.7112851793  1.4684177582e+08      0.9055518066     -0.8459814034      0.2731982062    -23.0416228475    -22.8675123663    -47.8745068347    -48.9936864443      0.4807008589      0.5188835559      0.0000001329      0.0004154524      0.0000000000      0.5190913351     -0.0000000036      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3054860.6723  1.92737895526818  1.7386560482e+08  9.2286239372e+27  2.1921222068e+00     44.3052901876  1.3097550603e+08      0.9070640354     -0.8563202881      0.2628861094    -22.6519851023    -22.4779014090    -49.0402717673    -50.1594781648      0.4802774272      0.5193194484      0.0000001421      0.0004029823      0.0000000000      0.5195209974     -0.0000000036      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3102758.8972  1.92737943367137  1.6014459361e+08  8.4526284070e+27  2.1451875827e+00     44.8972290482  1.2381383654e+08      0.9086272395     -0.8661351243      0.2531589601    -22.2755754471    -22.1015794407    -50.1530269013    -51.2723209858      0.4798595586      0.5197485767      0.0000001649      0.0003916998      0.0000000000      0.5199444958     -0.0000000035      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3153990.3020  1.92737991920257  1.4686033310e+08  7.6955492662e+27  2.0960972371e+00     45.4969287481  1.2659693601e+08      0.9102043273     -0.8768091075      0.2434364750    -21.8761157979    -21.7030712896    -51.2674454218    -52.3876910043      0.4795035144      0.5201142109      0.0000002013      0.0003820735      0.0000000000      0.5203053345     -0.0000000035      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3208832.9698  1.92738041319945  1.3525353270e+08  7.0424948497e+27  2.0507704190e+00     46.0889813856  1.2633081899e+08      0.9117908863     -0.8864357359      0.2344916117    -21.5062321126    -21.3338693694    -52.3360708093    -53.4569981569      0.4791364948      0.5204921349      0.0000002101      0.0003711602      0.0000000000      0.5206778065     -0.0000000034      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3267593.4852  1.92738091651367  1.2373496362e+08  6.3879664780e+27  2.0019880176e+00     46.6934301659  1.5420310316e+08      0.9133916988     -0.8973292776      0.2253456960    -21.1017739199    -20.9311588027    -53.4085935740    -54.5312685476      0.4788476222      0.5207898538      0.0000002830      0.0003622410      0.0000000000      0.5209711014     -0.0000000033      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3330610.4681  1.92738143056375  1.1385598948e+08  5.8351902121e+27  1.9577788269e+00     47.2842755356  1.7613172996e+08      0.9150183215     -0.9068056580      0.2170679503    -20.7344484508    -20.5650319684    -54.4115066794    -55.5353802877      0.4785246608      0.5211218966      0.0000003178      0.0003531247      0.0000000000      0.5212986033     -0.0000000032      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3398258.6209  1.92738195579588  1.0365235697e+08  5.2558165260e+27  1.9078338654e+00     47.8940769674  2.0062480691e+08      0.9167417800     -0.9181597284      0.2083078746    -20.3115639547    -20.1447414670    -55.5602292706    -56.6866968737      0.4783028414      0.5213522731      0.0000004088      0.0003444767      0.0000000000      0.5215247006     -0.0000000031      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3470953.3747  1.92738249039700  9.4055161597e+07  4.7063930526e+27  1.8564249096e+00     48.4733275556  2.0612490997e+08      0.9185817044     -0.9288048504      0.1998812738    -19.8697360854    -19.7051321188    -56.7172244935    -57.8459106177      0.4780006003      0.5216621321      0.0000005211      0.0003367465      0.0000000000      0.5218307497     -0.0000000030      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3549156.2355  1.92738303431565  8.5001703882e+07  4.1885300992e+27  1.8036276805e+00     49.0395476716  1.9626726508e+08      0.9204812949     -0.9397222064      0.1916139945    -19.4101797530    -19.2482258632    -57.9464870977    -59.0778232987      0.4777234361      0.5219470892      0.0000006860      0.0003287887      0.0000000000      0.5221118095     -0.0000000029      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3633380.9513  1.92738358822465  7.6742948691e+07  3.7215925431e+27  1.7516145344e+00     49.6037219229  1.8136191044e+08      0.9224203293     -0.9505121032      0.1836552853    -18.9535364220    -18.7944137197    -59.1812123724    -60.3153797609      0.4774646690      0.5222123588      0.0000009194      0.0003220528      0.0000000000      0.5223738265     -0.0000000028      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3724200.6434  1.92738415274504  6.8965673315e+07  3.2843646974e+27  1.6982117195e+00     50.1601605960  1.8590968299e+08      0.9243832635     -0.9616833947      0.1758097928    -18.4790709053    -18.3232740020    -60.5057856765    -61.6432788640      0.4772436774      0.5224396988      0.0000013101      0.0003153137      0.0000000000      0.5225979910     -0.0000000028      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3822256.0745  1.92738472948138  6.2090212540e+07  2.9051507952e+27  1.6473842813e+00     50.7185990269  2.0750920743e+08      0.9263757884     -0.9723591944      0.1684194320    -18.0246350028    -17.8721235384    -61.7605770088    -62.9013556352      0.4770377918      0.5226511304      0.0000017507      0.0003093271      0.0000000000      0.5228066482     -0.0000000028      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       3928171.7295  1.92738531821966  5.5367220209e+07  2.5350541849e+27  1.5926753966e+00     51.2622873112  2.3186920165e+08      0.9284136256     -0.9838493220      0.1608997823    -17.5284585660    -17.3799175796    -63.1397831632    -64.2845322676      0.4768683235      0.5228245377      0.0000028489      0.0003042899      0.0000000000      0.5229780838     -0.0000000029      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4039722.2451  1.92738590497703  4.9707154852e+07  2.2305891319e+27  1.5429617930e+00     51.7861017442  2.4560845215e+08      0.9304476172     -0.9942951502      0.1541126342    -17.0748386180    -16.9299563116    -64.4444579750    -65.5928657594      0.4767125044      0.5229850060      0.0000036337      0.0002988559      0.0000000000      0.5231362260     -0.0000000030      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4154440.5239  1.92738647579919  4.4292078560e+07  1.9401706302e+27  1.4905060329e+00     52.2743221696  2.4347118917e+08      0.9324276137     -1.0052412720      0.1473745464    -16.5893239575    -16.4486496851    -65.8000592009    -66.9526750192      0.4765922955      0.5231048529      0.0000067360      0.0002961156      0.0000000000      0.5232562502     -0.0000000031      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4272416.5225  1.92738703230025  3.9943770950e+07  1.7137421201e+27  1.4453633081e+00     52.7411667529  2.3988894505e+08      0.9343762374     -1.0147059320      0.1415329388    -16.1698999243    -16.0328487043    -66.9949947365    -68.1512336074      0.4764837164      0.5232163833      0.0000083668      0.0002915334      0.0000000000      0.5233663034     -0.0000000032      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4393742.7524  1.92738757398022  3.5466793871e+07  1.4805514315e+27  1.3938551421e+00     53.1721166610  2.5847510503e+08      0.9362886453     -1.0253216092      0.1353417892    -15.6837439907    -15.5511172983    -68.2697662234    -69.4304296218      0.4763978399      0.5232945629      0.0000168883      0.0002907090      0.0000000000      0.5234483258     -0.0000000032      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4518514.3518  1.92738810276143  3.2185686263e+07  1.3163932431e+27  1.3538333709e+00     53.5864585499  2.6211479655e+08      0.9380687253     -1.0336844573      0.1303666436    -15.3059160704    -15.1766770805    -69.2835405451    -70.4475916461      0.4763167427      0.5233679617      0.0000265387      0.0002887569      0.0000000000      0.5235255699     -0.0000000032      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4646829.1610  1.92738862330963  2.9054105972e+07  1.1609536660e+27  1.3123201333e+00     53.9737423682  3.1638847669e+08      0.9396938386     -1.0422711974      0.1254411233    -14.9097976012    -14.7842198311    -70.3156247485    -71.4833370692      0.4762515840      0.5234166708      0.0000433285      0.0002884168      0.0000000000      0.5235824980     -0.0000000032      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4778787.7985  1.92738913860425  2.6663801236e+07  1.0462501661e+27  1.2789323226e+00     54.3418061594  3.6230594091e+08      0.9412623756     -1.0492563382      0.1213729382    -14.5910080752    -14.4683472609    -71.1418014565    -72.3124307329      0.4761863427      0.5234587151      0.0000676628      0.0002872794      0.0000000000      0.5236361362     -0.0000000031      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       4914493.7400  1.92738964768300  2.3968738093e+07  9.1647316789e+26  1.2376061377e+00     54.6934372277  3.8957757021e+08      0.9428857534     -1.0576683759      0.1167091964    -14.1906096144    -14.0716970958    -72.1325137295    -73.3068913017      0.4761189183      0.5234756235      0.0001173538      0.0002881045      0.0000000000      0.5236782941     -0.0000000030      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       5054053.4000  1.92739014712091  2.1695895715e+07  8.0977726684e+26  1.2002104420e+00     55.0262251482  3.8463047896e+08      0.9445800226     -1.0652632528      0.1125186369    -13.8263989538    -13.7108907528    -73.0316125393    -74.2093944290      0.4760270904      0.5234569723      0.0002271177      0.0002888197      0.0000000000      0.5237148732     -0.0000000029      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       5197576.2146  1.92739063513641  1.9342227794e+07  7.0018462652e+26  1.1577229237e+00     55.3233508193  3.7530786783e+08      0.9462337944     -1.0736707270      0.1080452771    -13.4075485622    -13.2959744754    -74.0735395551    -75.2552555592      0.4759273289      0.5234172823      0.0003650315      0.0002903573      0.0000000000      0.5237448978     -0.0000000028      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       5345174.7278  1.92739111455943  1.7704468147e+07  6.2787108376e+26  1.1268890775e+00     55.6473808042  3.5188390270e+08      0.9477713903     -1.0799650519      0.1045577864    -13.1051107514    -12.9963434990    -74.8062004327    -75.9907232710      0.4756861546      0.5232285189      0.0007929922      0.0002923344      0.0000000000      0.5237710892     -0.0000000027      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       5496964.6795  1.92739158772890  1.5925239689e+07  5.4841867859e+26  1.0897009943e+00     55.8782166000  4.0734768918e+08      0.9492341193     -1.0871944471      0.1007883944    -12.7336835622    -12.6283763128    -75.7299723774    -76.9179552189      0.4754755428      0.5230589535      0.0011710366      0.0002944671      0.0000000000      0.5237915990     -0.0000000025      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       5653065.0963  1.92739205510975  1.4604154515e+07  4.9308350381e+26  1.0614283484e+00     56.2018108188  4.2844041675e+08      0.9506019680     -1.0928603947      0.0976029829    -12.4552836702    -12.3524569570    -76.4023798430    -77.5928432206      0.4746211397      0.5222428558      0.0028382547      0.0002977498      0.0000000000      0.5238107298     -0.0000000024      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       5813598.3851  1.92739252040484  1.3342314401e+07  4.3932638856e+26  1.0315330333e+00     56.3959725160  4.6705111634e+08      0.9519415050     -1.0985574065      0.0946168705    -12.1548055729    -12.0546897592    -77.1586873254    -78.3518616025      0.4740178539      0.5216726967      0.0040092581      0.0003001913      0.0000000000      0.5238272766     -0.0000000024      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       5978690.4284  1.92739297961669  1.2023756507e+07  3.8612009337e+26  9.9916532085e-01     56.7061186309  4.6703156748e+08      0.9533286733     -1.1045401758      0.0911003884    -11.8367074952    -11.7390579686    -77.9823590090    -79.1779995732      0.4706595455      0.5183268603      0.0107120310      0.0003015631      0.0000000000      0.5238334808     -0.0000000024      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       6148470.6840  1.92739343236942  1.0964712883e+07  3.4301572307e+26  9.7031817685e-01     56.8586796029  4.6363610114e+08      0.9546901561     -1.1097224632      0.0882877918    -11.5461113413    -11.4508315055    -78.7475756571    -79.9455859120      0.4685720720      0.5162670897      0.0148576816      0.0003031566      0.0000000000      0.5238473104     -0.0000000024      0.0000000000      0.0000000000    939.5656305188    938.2723404280
       6323072.2856  1.92739387862508  9.8736916082e+06  3.0193839621e+26  9.4044336789e-01     57.1279732064  4.8722383413e+08      0.9559970512     -1.1138051863      0.0848745372    -11.2692241147    -11.1746137475    -79.5111180264    -80.7097977500      0.4566963381      0.5043952607      0.0386147473      0.0002936539      0.0000000000      0.5238492329     -0.0000000024      0.0000000000      0.0000000000    939.5656305188    938.2723404280
